,_id,TransactionID,CustomerID,ProductID,Quantity,Price,Discount,CustomerLocation,CustomerAge,CustomerIncomeGroup,CustomerLoyaltyScore,ProductCategory_Beauty,ProductCategory_Books,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_Home & Kitchen,ProductCategory_Sports,ProductCategory_Toys,PaymentMethod_Bank Transfer,PaymentMethod_Cash on Delivery,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_PayPal,CustomerGender_Female,CustomerGender_Male,CustomerGender_Other,Year,Month,Day,Weekday,Hour
24967,68f24604b498e3d7cc243be2,24565,5629,404,1,-1.2626963800870856,0.01,Robinfurt,-0.8237160960771048,1,-1.384459227085592,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2024,6,19,2,5
24968,68f24604b498e3d7cc243bee,24577,7567,999,4,-1.7163099862365674,0.12,North Joestad,-1.6886000007198951,1,0.4041702108189516,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2023,10,21,5,18
24969,68f24604b498e3d7cc243bf4,24583,1397,581,4,-0.23791845178833235,0.08,Meghanton,0.24075640194479078,0,1.3955839344803822,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2024,5,7,1,12
24970,68f24604b498e3d7cc243bf6,24585,5989,779,2,1.6308944843799122,0.16,West John,-0.0918912536870516,0,0.9701483666103061,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2023,12,8,4,0
24971,68f24604b498e3d7cc243c0c,24607,9867,734,1,-0.510823915826896,0.09,Martinburgh,0.7064631198293702,1,-0.035804245456774145,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,2,21,2,15
24972,68f24604b498e3d7cc243c28,24635,5450,538,1,-0.5280044050884037,0.08,Jonesville,0.5068745264502647,2,-1.0261794770892299,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2024,5,15,2,5
24973,68f24604b498e3d7cc243c2a,24637,3759,560,3,0.6982095430537751,0.25,South Stacyville,1.4382879622194233,2,-0.5778970845817044,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2023,10,4,2,9
24974,68f24604b498e3d7cc243c38,24651,2692,600,3,0.4721852521417546,0.17,Courtneyside,-1.4890114073407896,1,-0.8226350394101373,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2024,4,1,0,11
24975,68f24604b498e3d7cc243c42,24661,6460,219,3,1.2048600846765347,0.21,New Alexishaven,1.105640306587581,0,-1.656544138677032,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2023,9,20,2,18
24976,68f24604b498e3d7cc243c69,24700,4275,613,1,0.12134157669623025,0.11,Port Suzanne,1.7044060867248974,0,-1.059757386026087,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2024,3,1,4,1
24977,68f24604b498e3d7cc243c7a,24717,1244,287,2,1.5391145022723847,0.26,Lake Stephanie,0.4403449953238962,2,-0.9649084473797072,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2024,1,19,4,0
24978,68f24604b498e3d7cc243c85,24728,1549,247,2,0.8836127581410164,0.29,Collinsshire,0.30728593307115926,2,-0.5782432485913629,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2024,1,1,0,16
24979,68f24604b498e3d7cc243ca7,24762,5936,489,1,1.3395565116194883,0.19,South Luismouth,0.972581244334844,2,-0.42973888844794306,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024,4,15,0,4
24980,68f24604b498e3d7cc243ca9,24764,3559,818,1,0.3761623151963647,0.29,East Charles,-1.1563637517089473,1,1.3671984856884,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2023,11,27,0,0
24981,68f24604b498e3d7cc243caa,24765,2568,966,1,-1.3097514448053442,0.09,Jimside,-0.7571865649507364,0,-1.4997318423018127,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2024,8,30,4,13
24982,68f24604b498e3d7cc243ce3,24822,3108,145,1,-0.43831112208146394,0.1,New Nicole,-0.8237160960771048,2,-1.598042421044776,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2024,2,10,5,12
24983,68f24604b498e3d7cc243d02,24853,6502,190,4,0.1841164413055849,0.22,Mistychester,0.4403449953238962,2,1.4720861806148713,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2024,4,2,1,11
24984,68f24604b498e3d7cc243d0b,24862,9466,722,2,-0.9757752537562394,0.22,East Nicholasmouth,-0.29147984706615704,1,-0.9773703517274067,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2023,11,12,6,20
24985,68f24604b498e3d7cc243d1b,24878,8384,838,2,0.521744355780719,0.12,Lake Cherylfurt,1.6378765555985288,2,-1.7226614645217713,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2024,1,9,1,11
24986,68f24604b498e3d7cc243d25,24888,2164,563,2,-0.3879868954389506,0.17,Holmesfort,-1.3559523450880526,1,-0.6166674536634364,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2023,9,18,0,3
24987,68f24604b498e3d7cc243d36,24905,6810,845,1,-0.16011935365474408,0.27,South Shawnport,1.0391107754612126,1,0.9947260112960467,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2023,11,27,0,9
24988,68f24604b498e3d7cc243d39,24908,5937,557,3,0.34180133667334944,0.09,Thompsonfort,-0.22495031593978856,2,-0.18811640970643526,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2023,11,14,1,2
24989,68f24604b498e3d7cc243d3b,24910,2231,861,3,-0.8597547837635481,0.23,West Craig,-1.6886000007198951,0,1.2166171414870306,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2024,5,17,4,0
24990,68f24604b498e3d7cc243d47,24922,6798,424,1,-1.4981108169517519,0.03,Gordonshire,-1.2228932828353158,0,0.5800215277253787,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023,12,9,5,16
24991,68f24604b498e3d7cc243d53,24934,7423,470,4,-0.7423431810371316,0.01,Georgeberg,0.839522182082107,2,-0.06557435028738971,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2024,5,13,0,11
24992,68f24604b498e3d7cc243d6f,24962,7857,430,1,0.23767505155400948,0.18,East Gerald,-1.0898342205825788,2,0.641984885454218,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023,10,16,0,2
24993,68f24604b498e3d7cc243d72,24965,6475,579,1,1.3883852705732467,0.19,New Michaelberg,1.3717584310930548,2,0.2639737869073318,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2023,11,12,6,18
24994,68f24604b498e3d7cc243d75,24968,8498,179,2,0.4350420081512885,0.29,East Kelseyburgh,-0.5575979715716309,1,1.4038918707121821,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2024,2,4,6,17
24995,68f24604b498e3d7cc243d76,24969,2961,456,1,-0.6013171001557277,0.24,Williamsview,1.0391107754612126,2,-0.08115173072201425,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2024,3,26,1,12
24996,68f24604b498e3d7cc243d7c,24975,7047,310,4,-0.276557163467553,0.05,Jasonfurt,1.105640306587581,2,-0.06349736622943972,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2024,4,30,1,14
24997,68f24604b498e3d7cc243d7f,24978,8606,714,2,-0.5484192779558227,0.15,New Victoria,-1.4890114073407896,1,1.561396495106718,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2024,1,25,3,12
24998,68f24604b498e3d7cc243d83,24982,7268,623,4,-0.29512878546278587,0.13,North Annhaven,1.238699368840318,2,1.6275138209514572,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2024,7,10,2,22
24999,68f24604b498e3d7cc243d8f,24994,2352,289,3,1.263565886039743,0.29,East Charles,-0.0918912536870516,0,-1.0054096365097307,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2024,8,1,3,0
25000,68f24604b498e3d7cc243d9a,25005,9009,315,1,0.7600801713862084,0.01,Port Mariafort,-1.4224818762144211,2,-0.9870629439978397,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2024,5,20,0,21
25001,68f24604b498e3d7cc243da5,25016,8194,756,4,1.339208728436057,0.17,North Rachel,-0.35800937819252554,0,-1.3782282749117423,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2024,6,24,0,13
25002,68f24604b498e3d7cc243dac,25023,1570,160,3,1.3157333635544421,0.25,North Malloryview,-0.9567751583298418,1,-1.7195459884348465,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2024,6,12,2,11
25003,68f24604b498e3d7cc243def,25090,3766,585,3,0.605281876440924,0.26,West Donaldburgh,-0.7571865649507364,2,1.2488103943852542,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2023,11,2,3,19
25004,68f24604b498e3d7cc243df0,25091,2551,624,2,0.38610891424250077,0.05,Fowlerfurt,-0.8237160960771048,1,-1.6437360703196742,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2023,12,27,2,10
25005,68f24604b498e3d7cc243df3,25094,5309,980,4,-0.724154120543673,0.16,Edwardsville,-0.0918912536870516,2,-1.2813023522074123,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2024,4,16,1,7
25006,68f24604b498e3d7cc243e02,25109,4176,920,1,-1.1828453611712524,0.01,West Melissabury,1.5713470244721603,0,-0.9150608299889089,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2024,6,30,6,13
25007,68f24604b498e3d7cc243e20,25139,4041,891,1,0.5739466116137614,0.09,Lozanoview,-0.025361722560683125,2,-0.5328957633261228,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2024,3,24,6,16
25008,68f24604b498e3d7cc243e24,25143,4456,125,2,0.5330820875605803,0.02,Jenkinstown,1.4382879622194233,1,-1.3910363432691,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2024,4,2,1,21
25009,68f24604b498e3d7cc243e26,25145,5406,662,1,-0.5327342563830696,0.16,North Anthony,0.5734040575766332,1,0.6125609446332608,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2024,6,5,2,19
25010,68f24604b498e3d7cc243e2f,25154,9746,926,2,-0.5504711987380675,0.2,Jenniferton,-0.6906570338243679,0,1.1421918794104915,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2023,12,12,1,18
25011,68f24604b498e3d7cc243e3e,25169,7240,523,2,-0.6854458522277661,0.18,West Nicole,-1.3559523450880526,2,0.06596797338277209,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2024,2,23,4,23
25012,68f24604b498e3d7cc243e44,25175,3205,554,2,0.38256152577150127,0.1,West Thomas,0.6399335887030017,1,1.326351132548718,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2023,10,7,5,22
25013,68f24604b498e3d7cc243e51,25188,7452,924,4,0.6751515179922781,0.18,New Kaylafort,0.1742268708184223,0,-0.36985251477705366,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2023,9,15,4,7
25014,68f24604b498e3d7cc243e61,25204,4687,405,1,1.3880027090714726,0.25,South Michaelport,-0.0918912536870516,0,-0.030957949321557637,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2024,4,11,3,13
25015,68f24604b498e3d7cc243e8e,25249,4960,609,2,0.475141409200921,0.28,Port Diane,-1.4224818762144211,0,1.4527009960740052,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2024,5,9,3,15
25016,68f24604b498e3d7cc243ea8,25275,1136,667,3,0.9513261439550961,0.07,Rebeccaton,1.0391107754612126,0,-1.5748494323976685,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2024,5,2,3,20
25017,68f24604b498e3d7cc243eb1,25284,4730,114,2,0.3433315826804475,0.26,Duncanmouth,0.1742268708184223,0,0.8181823663703033,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2024,3,28,3,11
25018,68f24604b498e3d7cc243ee7,25338,1006,204,1,1.119061973324026,0.09,Garciaport,0.37381546419752776,0,1.2339253419699467,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2024,4,10,2,6
25019,68f24604b498e3d7cc243ef0,25347,6633,824,2,1.0771193214022075,0.1,Andrewberg,0.10769733969205383,2,-0.4293927244382848,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2024,5,22,2,14
25020,68f24604b498e3d7cc243ef5,25352,1302,552,4,1.4298410260382615,0.04,Robersonshire,-0.8902456272034733,1,-1.4630384572780306,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023,11,9,3,16
25021,68f24604b498e3d7cc243f0b,25374,1996,176,2,-1.4293540815873782,0.17,South Taylor,1.1721698377139496,0,0.6343692772417349,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2024,6,6,3,22
25022,68f24604b498e3d7cc243f0d,25376,3545,332,3,0.9973378591230609,0.25,Kevinstad,1.5713470244721603,2,-0.09015199497313052,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2023,11,12,6,18
25023,68f24604b498e3d7cc243f16,25385,5603,273,4,-0.9578991981278692,0.01,East Annemouth,-1.0233046894562103,2,0.3927467985002271,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2024,1,9,1,13
25024,68f24604b498e3d7cc243f1b,25390,1462,141,3,0.6182194108645696,0.18,Port Stephanieberg,-0.025361722560683125,2,0.12100805091844521,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,10,30,0,4
25025,68f24604b498e3d7cc243f1d,25392,1715,605,2,-0.05432370925493384,0.26,Jacksonbury,-1.5555409384671581,2,1.1892701847240232,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2024,7,12,4,5
25026,68f24604b498e3d7cc243f20,25395,4611,392,4,0.5059549992529367,0.12,South Melissa,0.37381546419752776,0,-1.6046195372282839,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2023,9,21,3,9
25027,68f24604b498e3d7cc243f2f,25410,2979,656,3,1.2925710035379159,0.01,South Brent,-1.5555409384671581,1,-1.0178715408574301,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2024,2,4,6,5
25028,68f24604b498e3d7cc243f30,25411,6428,665,1,-0.9709062891882007,0.03,Robertmouth,-0.35800937819252554,2,0.08673781396227138,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2024,2,28,2,16
25029,68f24604b498e3d7cc243f31,25412,5053,842,1,-0.5128062799724546,0.18,Michaelborough,1.5713470244721603,2,-1.4716925575194886,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2024,2,8,3,5
25030,68f24604b498e3d7cc243f3c,25423,3921,175,1,1.7136321037182256,0.09,North Thomasside,-1.2228932828353158,2,-0.7163626884450328,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2024,4,23,1,17
25031,68f24604b498e3d7cc243f42,25429,2921,238,1,1.1403115258316803,0.04,Lake Brandonstad,-0.7571865649507364,2,-0.34804418216857935,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2023,12,24,6,16
25032,68f24604b498e3d7cc243f47,25434,6282,734,3,-0.7950323333269778,0.08,North Chadville,0.6399335887030017,2,-0.23727169907791687,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2023,10,21,5,1
25033,68f24604b498e3d7cc243f4a,25437,7862,686,4,0.05275873292357214,0.22,Michelleport,0.7729926509557387,1,0.8586835555003269,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2024,5,5,6,18
25034,68f24604b498e3d7cc243f62,25461,7594,395,3,0.4465536315228657,0.14,Tannershire,-0.6241275026979994,1,-0.18811640970643526,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2024,1,24,2,3
25035,68f24604b498e3d7cc243f6b,25470,3569,167,2,-1.7197182614341946,0.1,Trevinoburgh,-1.5555409384671581,0,-0.5076257906210653,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2024,5,19,6,11
25036,68f24604b498e3d7cc243f6e,25473,8273,838,2,-0.8357925224251296,0.12,New Randy,1.1721698377139496,2,1.3197740163652099,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2023,9,18,0,14
25037,68f24604b498e3d7cc243f77,25482,3802,854,4,1.0657468113040032,0.19,South Brittanyborough,1.105640306587581,1,1.0404196605709453,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2024,6,12,2,0
25038,68f24604b498e3d7cc243f83,25494,2400,427,1,-1.0918652803856168,0.29,Patrickmouth,1.7044060867248974,0,-1.027564133127863,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2024,9,1,6,14
25039,68f24604b498e3d7cc243fa8,25531,8693,586,2,-1.5791442986912516,0.14,Whiteshire,0.5734040575766332,2,0.036197868552156516,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,3,5,1,3
25040,68f24604b498e3d7cc243fab,25534,4353,354,2,-1.1948091026812904,0.2,Wilsonburgh,0.10769733969205383,0,-1.1847225935127408,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2023,9,22,4,5
25041,68f24604b498e3d7cc243fbf,25554,4763,415,1,-0.7139292949507919,0.05,South Victoriastad,1.5713470244721603,1,-1.3266498374726523,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2023,9,26,1,8
25042,68f24604b498e3d7cc243fc4,25559,6641,882,3,0.5103022890458284,0.21,Davidborough,1.7044060867248974,0,-0.8004805427920048,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2024,1,22,0,14
25043,68f24604b498e3d7cc243fea,25597,3712,437,4,-0.9751144657077196,0.18,Drewside,-0.9567751583298418,1,-0.7575562055943729,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2024,6,5,2,22
25044,68f24604b498e3d7cc243ff8,25611,4092,363,4,-0.7412650531684944,0.03,Hoffmanport,0.972581244334844,0,0.4052087028479266,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2023,10,31,1,12
25045,68f24604b498e3d7cc244001,25620,4316,883,4,-0.07512114362412736,0.17,New Amandatown,0.5734040575766332,1,-0.24350265125176662,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2024,3,11,0,4
25046,68f24604b498e3d7cc24400b,25630,9186,249,4,0.9921906680082773,0.09,Greenbury,-1.6220704695935266,2,0.5824446757929868,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2024,2,4,6,14
25047,68f24604b498e3d7cc244011,25636,2440,582,3,-0.25756820165220234,0.03,Beasleyhaven,-0.35800937819252554,0,1.3526595972827504,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2024,4,1,0,19
25048,68f24604b498e3d7cc244012,25637,7095,692,1,-1.452307771693846,0.0,Angelashire,0.7729926509557387,2,-0.593474465016329,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2024,2,4,6,14
25049,68f24604b498e3d7cc244019,25644,2637,103,1,0.2067223482286213,0.27,East Justinfurt,0.1742268708184223,0,1.175077460328032,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2023,11,18,5,18
25050,68f24604b498e3d7cc244028,25659,2042,832,2,-1.325366909741411,0.05,Fernandezport,0.4403449953238962,1,0.10750765454177068,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2023,11,24,4,21
25051,68f24604b498e3d7cc244048,25691,5061,527,4,-0.8318973507706987,0.14,Normaview,-1.2228932828353158,0,0.7112176873858821,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2024,7,12,4,8
25052,68f24604b498e3d7cc24406b,25726,9509,695,3,0.2565249000959877,0.17,Rogersfurt,0.04116780856568535,2,-0.9358306705684082,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2024,7,23,1,5
25053,68f24604b498e3d7cc244070,25731,4312,905,1,-1.3873418730288736,0.16,Johnsonton,0.839522182082107,0,-1.6468515464065991,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2023,10,14,5,23
25054,68f24604b498e3d7cc244077,25738,9610,233,1,-0.7439777619992587,0.18,East Samantha,1.3052288999666863,0,-0.3061583369999228,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2024,7,27,5,5
25055,68f24604b498e3d7cc244088,25755,4111,697,3,-0.3127961711810975,0.23,Jessicaborough,1.0391107754612126,1,1.0082264076727212,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2023,10,17,1,18
25056,68f24604b498e3d7cc24409b,25774,5502,895,2,0.635608570036136,0.05,Lake Christinabury,-1.4890114073407896,0,-0.004303320577866828,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2024,8,27,1,10
25057,68f24604b498e3d7cc24409c,25775,1452,385,1,-0.24146584025933182,0.11,Michellechester,0.5734040575766332,0,-0.18984722975472676,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2023,12,5,1,0
25058,68f24604b498e3d7cc2440aa,25789,4472,723,2,0.21211298757180713,0.27,North Willie,-1.0898342205825788,0,-1.1445675683923755,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2024,8,18,6,18
25059,68f24604b498e3d7cc2440b5,25800,9387,325,3,1.1094283791429782,0.18,Michaelshire,-0.6906570338243679,2,-1.5284634551034533,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2023,9,13,2,1
25060,68f24604b498e3d7cc2440c1,25812,9967,327,2,-0.5578094239084685,0.19,Port Seanland,-0.8237160960771048,0,-1.3851515551049085,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023,10,17,1,7
25061,68f24604b498e3d7cc2440d5,25832,9840,397,1,1.048079425585692,0.05,Millerborough,1.105640306587581,0,-0.26150317975399917,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2024,8,19,0,13
25062,68f24604b498e3d7cc2440d6,25833,8044,709,1,1.59201232447229,0.27,Rochabury,0.5734040575766332,1,-0.5034718225051654,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2024,3,2,5,18
25063,68f24604b498e3d7cc2440df,25842,5659,497,1,0.5621567616954394,0.24,Jonesport,-0.0918912536870516,1,-0.38404523917304495,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2024,8,22,3,1
25064,68f24604b498e3d7cc2440e2,25845,3538,343,3,0.6167587214941578,0.06,North Steven,-0.5575979715716309,0,0.8552219154037434,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2024,3,28,3,16
25065,68f24604b498e3d7cc244109,25884,3684,260,4,0.039751641863240414,0.15,West Brentshire,-0.29147984706615704,2,-0.38750687926962796,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2023,9,10,6,5
25066,68f24604b498e3d7cc244126,25913,9141,934,1,1.3461643921046835,0.12,West Jacobville,-0.6906570338243679,0,-0.1323840041514456,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2024,8,31,5,4
25067,68f24604b498e3d7cc244138,25931,4134,138,2,-0.6546322621757503,0.15,Reginaldshire,-1.0898342205825788,1,-1.585234352687418,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2024,5,5,6,6
25068,68f24604b498e3d7cc244143,25942,4686,841,3,-0.7981971602962029,0.28,Milesmouth,-0.8902456272034733,0,-0.515933726852865,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2024,6,20,3,1
25069,68f24604b498e3d7cc244158,25963,2371,126,2,0.8897685204877508,0.01,West Tamarafort,0.7729926509557387,1,-1.4304990403701485,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2024,7,24,2,17
25070,68f24604b498e3d7cc244162,25973,8352,193,1,-0.7713830768536474,0.08,Melissafurt,0.37381546419752776,0,-0.8254043514874039,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2024,5,25,5,15
25071,68f24604b498e3d7cc243da3,25014,3995,174,3,0.933693536555128,0.16,Port Erica,-1.2894228139616841,0,1.285849943418695,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2023,10,23,0,8
25072,68f24604b498e3d7cc243dc4,25047,1714,995,4,-0.5814586803817989,0.14,Port Shawntown,-0.8902456272034733,2,-0.1500383686440199,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2024,2,27,1,3
25073,68f24604b498e3d7cc243de4,25079,5320,918,2,-1.0730502101619819,0.02,Odonnellton,1.6378765555985288,2,0.5724059195128958,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2023,10,11,2,0
25074,68f24604b498e3d7cc243e00,25107,9309,445,4,-0.44363220478796317,0.07,Katherinefort,0.1742268708184223,0,-0.47231706163591664,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2024,8,6,1,4
25075,68f24604b498e3d7cc243e0c,25119,3770,429,4,1.4710185549565309,0.29,Christianborough,0.6399335887030017,1,-0.2753497401403322,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2024,5,30,3,17
25076,68f24604b498e3d7cc243e13,25126,2221,242,3,-1.4846168294346163,0.17,Scottmouth,-0.8237160960771048,2,1.621975196796924,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2024,6,12,2,11
25077,68f24604b498e3d7cc243e27,25146,8649,755,2,1.2558450993675678,0.19,West Paul,0.7064631198293702,1,1.6842847185354217,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2023,11,19,6,13
25078,68f24604b498e3d7cc243e28,25147,4877,908,1,-0.12141108533883722,0.12,Joshuastad,1.105640306587581,1,1.6825538984871302,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2024,2,4,6,22
25079,68f24604b498e3d7cc243e37,25162,2804,428,4,-1.4976934771316344,0.09,Brendabury,0.1742268708184223,1,0.8122975782061118,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2024,8,26,0,7
25080,68f24604b498e3d7cc243e3d,25168,2572,744,4,-1.5091355438665248,0.09,South Carlos,0.4403449953238962,0,0.22104944970969995,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2024,2,18,6,11
25081,68f24604b498e3d7cc243e49,25180,5324,451,4,1.664525118217722,0.27,West Jessica,-0.0918912536870516,0,-0.511433594727307,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2023,10,17,1,4
25082,68f24604b498e3d7cc243e4d,25184,6016,841,2,-0.567338683134487,0.22,Caseyshire,0.7064631198293702,1,0.10473834246450417,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2024,8,8,3,12
25083,68f24604b498e3d7cc243e5b,25198,9385,780,3,0.7877637127873424,0.26,North Nathaniel,-0.025361722560683125,2,-0.7634409937585644,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2023,12,16,5,20
25084,68f24604b498e3d7cc243e73,25222,4755,243,2,-0.3559212859265822,0.03,East Matthew,0.24075640194479078,1,-1.2747252360239043,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2024,5,30,3,23
25085,68f24604b498e3d7cc243e83,25238,3804,718,1,-1.3830989181910116,0.08,West Melissamouth,-0.5575979715716309,2,0.6748704663717585,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2024,2,20,1,16
25086,68f24604b498e3d7cc243e8b,25246,1607,408,2,-1.079901538875579,0.16,Millerbury,1.3052288999666863,1,-1.3605739104191679,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2024,1,24,2,19
25087,68f24604b498e3d7cc243e9f,25266,8523,148,2,-1.2307351055297462,0.0,Friedmanberg,-1.6886000007198951,1,1.2342715059796048,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2024,6,19,2,20
25088,68f24604b498e3d7cc243eb6,25289,9187,370,3,0.7616104173933065,0.26,West Jerryview,-1.5555409384671581,1,-0.9372153266070414,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2024,3,3,6,2
25089,68f24604b498e3d7cc243eb9,25292,1259,202,3,-0.05192400528925768,0.24,Port Julieville,-1.2228932828353158,2,-0.18257778555190224,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2023,12,15,4,15
