,_id,TransactionID,CustomerID,ProductID,Quantity,Price,Discount,TransactionDate,CustomerLocation,CustomerAge,CustomerIncomeGroup,CustomerLoyaltyScore,ProductCategory_Beauty,ProductCategory_Books,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_Home & Kitchen,ProductCategory_Sports,ProductCategory_Toys,PaymentMethod_Bank Transfer,PaymentMethod_Cash on Delivery,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_PayPal,CustomerGender_Female,CustomerGender_Male,CustomerGender_Other
28752,68f24604b498e3d7cc244b96,28585,8692,786,4,461.93,0.18,2024-07-12T11:25:05,Simmonsmouth,22,2,73.97,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
28753,68f24604b498e3d7cc244ba8,28603,2237,323,2,49.35,0.07,2024-01-20T17:14:16,New Johnberg,41,2,1.24,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
28754,68f24604b498e3d7cc244bc4,28631,8307,875,4,790.91,0.18,2024-02-24T14:00:46,Gilmorechester,27,0,74.18,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28755,68f24604b498e3d7cc244bdb,28654,9377,568,2,580.46,0.06,2023-11-16T13:43:45,Scottville,45,0,3.65,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
28756,68f24604b498e3d7cc244bf5,28680,2403,923,1,427.96,0.17,2024-09-01T17:21:45,Deanmouth,22,1,81.15,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
28757,68f24604b498e3d7cc244bfe,28689,8702,803,1,998.41,0.29,2023-09-09T09:31:00,Lake Janet,22,0,5.2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
28758,68f24604b498e3d7cc244c01,28692,1538,500,2,495.9,0.12,2024-07-04T02:33:59,Bautistachester,48,0,64.51,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
28759,68f24604b498e3d7cc244c0c,28703,1197,457,4,399.16,0.12,2023-09-08T16:40:49,South Marissaland,39,0,30.76,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
28760,68f24604b498e3d7cc244c2a,28733,9796,499,2,794.76,0.22,2023-11-28T09:55:21,New Nicole,61,2,12.5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
28761,68f24604b498e3d7cc244c2d,28736,9922,547,2,767.93,0.26,2023-10-18T02:20:46,Murphyhaven,55,1,97.1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28762,68f24604b498e3d7cc244c56,28777,5242,202,1,208.48,0.23,2023-12-20T12:46:32,New Robin,45,2,82.21,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
28763,68f24604b498e3d7cc244c71,28804,3655,332,4,558.48,0.2,2023-09-17T04:16:06,Alisonborough,39,0,19.38,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
28764,68f24604b498e3d7cc244c9b,28846,1519,709,4,19.46,0.24,2024-05-28T02:22:28,Lauraton,31,1,46.06,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
28765,68f24604b498e3d7cc244ca1,28852,4406,824,2,517.22,0.1,2023-11-18T19:51:10,Craigview,69,2,91.77,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
28766,68f24604b498e3d7cc244cad,28864,9295,624,3,153.39,0.04,2023-10-10T03:27:44,Hectorside,53,1,19.82,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
28767,68f24604b498e3d7cc244cb8,28875,6678,193,2,596.23,0.22,2023-10-10T07:45:48,Lake Sarahberg,24,2,61.29,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
28768,68f24604b498e3d7cc244cb9,28876,1881,801,2,176.12,0.12,2023-12-29T21:28:44,New Ginahaven,58,0,66.91,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
28769,68f24604b498e3d7cc244cc2,28885,2732,513,2,164.81,0.29,2023-12-02T16:46:53,Jayside,29,2,81.17,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
28770,68f24604b498e3d7cc244ce8,28923,8318,569,1,169.62,0.18,2023-09-08T11:04:43,Reedchester,24,0,78.88,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
28771,68f24604b498e3d7cc244cea,28925,5132,771,3,970.02,0.01,2023-12-10T14:22:29,Lake Katelyn,36,1,2.1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
28772,68f24604b498e3d7cc244ceb,28926,1844,110,1,654.73,0.29,2024-08-11T04:34:22,South Vicki,28,2,42.74,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
28773,68f24604b498e3d7cc244ced,28928,2643,985,3,47.57,0.2,2024-01-26T05:47:33,Stanleyshire,51,2,86.39,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
28774,68f24604b498e3d7cc244cf7,28938,2116,705,4,450.69,0.06,2024-06-29T13:10:57,Juliafurt,51,0,97.19,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
28775,68f24604b498e3d7cc244d07,28954,7619,411,4,254.24,0.22,2024-06-24T12:37:09,South Karenstad,35,2,66.31,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
28776,68f24604b498e3d7cc244d20,28979,6226,917,2,531.08,0.09,2023-12-12T00:06:20,North Karen,60,0,57.3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
28777,68f24604b498e3d7cc244b5e,28529,1510,561,3,953.71,0.15,2024-08-14T12:50:28,West Melissa,61,2,59.14,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
28778,68f24604b498e3d7cc244b6a,28541,6638,695,4,525.49,0.01,2023-11-13T08:49:13,Heatherport,28,0,78.86,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
28779,68f24604b498e3d7cc244b80,28563,5835,880,3,575.3,0.21,2023-12-26T10:12:25,North Michaelton,28,1,83.65,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28780,68f24604b498e3d7cc244b99,28588,1689,956,1,940.47,0.19,2024-04-19T22:03:45,Sarahside,45,2,30.55,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
28781,68f24604b498e3d7cc244baa,28605,5765,228,2,529.73,0.22,2023-10-31T02:56:19,Gravesside,30,1,71.27,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
28782,68f24604b498e3d7cc244bf2,28677,5309,410,1,664.36,0.22,2024-05-27T10:24:58,Lake Stephanieport,56,2,45.57,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
28783,68f24604b498e3d7cc244c1b,28718,2510,771,4,221.48,0.29,2024-06-20T07:52:50,West Sheriborough,23,1,19.23,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
28784,68f24604b498e3d7cc244c1e,28721,5512,730,4,54.92,0.17,2023-10-04T21:42:05,Andrewville,51,0,91.23,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
28785,68f24604b498e3d7cc244c30,28739,1977,754,2,816.14,0.09,2024-04-30T13:41:40,New Elizabeth,28,0,32.9,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
28786,68f24604b498e3d7cc244c66,28793,9764,692,3,468.34,0.25,2024-07-11T03:32:58,Port Heather,26,0,61.23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
28787,68f24604b498e3d7cc244c67,28794,9013,129,2,251.78,0.07,2024-08-19T13:49:35,Ashleyshire,37,1,75.48,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
28788,68f24604b498e3d7cc244c6a,28797,3233,627,1,147.42,0.23,2024-01-08T21:11:03,Port Antoniobury,34,1,57.59,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28789,68f24604b498e3d7cc244c6d,28800,4246,371,2,839.61,0.12,2024-01-04T08:20:49,New Vincentshire,64,0,83.95,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
28790,68f24604b498e3d7cc244c7c,28815,9021,382,3,292.16,0.06,2024-06-11T19:34:38,Krystalville,57,2,38.64,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
28791,68f24604b498e3d7cc244c7f,28818,7281,454,2,948.32,0.19,2024-03-22T03:54:53,Randyborough,24,0,4.3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
28792,68f24604b498e3d7cc244c99,28844,9735,622,2,782.8,0.05,2024-03-23T23:42:33,Mariaville,64,0,78.17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
28793,68f24604b498e3d7cc244cb0,28867,8419,694,3,54.46,0.08,2023-09-04T10:55:01,New Andrew,49,1,65.98,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
28794,68f24604b498e3d7cc244cb5,28872,3614,639,4,179.64,0.09,2024-08-06T02:43:52,Murrayview,45,2,83.88,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
28795,68f24604b498e3d7cc244ccb,28894,9027,145,4,914.86,0.15,2024-06-29T19:10:52,Jonesport,19,1,96.26,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
28796,68f24604b498e3d7cc244cd3,28902,8386,943,4,8.89,0.29,2024-02-18T14:12:31,Lake Amber,20,2,45.31,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28797,68f24604b498e3d7cc244cef,28930,3934,448,4,660.21,0.04,2023-11-07T21:36:45,Morganmouth,52,1,2.08,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
28798,68f24604b498e3d7cc244cfe,28945,4345,590,1,55.42,0.19,2024-04-01T07:22:35,South Jerrystad,32,0,78.4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
28799,68f24604b498e3d7cc244d27,28986,4278,820,3,349.08,0.27,2023-10-31T17:44:13,Lake Rickychester,41,0,24.34,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
28800,68f24604b498e3d7cc244d2c,28991,7470,870,4,25.13,0.1,2024-02-03T22:32:51,North Emilyton,56,0,45.19,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
28801,68f24604b498e3d7cc244b4a,28509,9872,352,2,472.85,0.15,2024-05-26T20:51:51,Andreshire,51,2,66.72,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
28802,68f24604b498e3d7cc244b4b,28510,3612,197,4,531.7,0.26,2024-06-18T17:37:35,West Alice,42,0,8.06,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
28803,68f24604b498e3d7cc244b63,28534,9083,458,2,425.66,0.11,2024-05-21T04:05:08,West Thomas,44,2,23.2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28804,68f24604b498e3d7cc244b6d,28544,4849,515,2,806.77,0.08,2024-05-25T01:37:55,Lake Kellyburgh,20,1,22.39,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
28805,68f24604b498e3d7cc244b7c,28559,9602,398,3,472.63,0.05,2023-10-02T12:47:08,New Tinaborough,50,2,4.09,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
28806,68f24604b498e3d7cc244b7e,28561,9093,877,1,740.25,0.25,2024-06-23T05:21:27,North Mollyfort,63,1,26.39,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
28807,68f24604b498e3d7cc244b7f,28562,1918,516,1,558.66,0.02,2024-06-19T11:48:16,Davidsonstad,37,2,71.49,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28808,68f24604b498e3d7cc244b9c,28591,4166,829,1,130.68,0.03,2024-02-24T22:03:48,Martinezborough,46,1,77.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28809,68f24604b498e3d7cc244ba6,28601,2207,422,1,702.99,0.14,2023-12-14T12:38:52,West Wayne,41,2,55.67,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
28810,68f24604b498e3d7cc244bb6,28617,3552,169,3,811.86,0.0,2024-02-11T09:23:16,North Danielle,29,2,74.07,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
28811,68f24604b498e3d7cc244bb8,28619,4228,807,2,775.76,0.23,2023-12-25T17:58:04,East Darrenhaven,23,1,70.69,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
28812,68f24604b498e3d7cc244bdc,28655,5438,329,1,414.0,0.23,2024-03-18T05:44:25,North Alyssaport,60,1,69.16,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
28813,68f24604b498e3d7cc244be5,28664,1560,514,1,525.47,0.02,2024-06-22T21:43:25,Port Jessicashire,35,1,26.46,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
28814,68f24604b498e3d7cc244c04,28695,2733,572,4,406.93,0.11,2024-01-04T05:14:53,New Suzanne,38,1,3.93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
28815,68f24604b498e3d7cc244c27,28730,3440,666,2,259.61,0.19,2024-05-09T11:26:51,New Jenniferton,42,1,91.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
28816,68f24604b498e3d7cc244c3f,28754,4166,309,4,369.63,0.06,2024-03-25T23:34:51,Kevinberg,55,2,98.17,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
28817,68f24604b498e3d7cc244c4a,28765,8250,780,3,922.66,0.3,2023-11-05T20:10:57,Paulfurt,30,2,15.41,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
28818,68f24604b498e3d7cc244c5d,28784,4216,493,4,530.39,0.13,2023-10-24T12:42:07,Natashachester,20,2,25.71,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
28819,68f24604b498e3d7cc244c5f,28786,7283,438,2,410.83,0.26,2024-03-22T23:39:51,East Kathrynberg,30,2,22.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
28820,68f24604b498e3d7cc244c79,28812,7866,453,4,159.76,0.01,2024-01-08T07:57:45,Lake Matthewville,66,1,99.42,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
28821,68f24604b498e3d7cc244c7d,28816,3481,951,3,935.16,0.16,2024-07-15T19:57:23,Feliciafurt,68,2,51.98,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
28822,68f24604b498e3d7cc244cca,28893,6258,879,4,311.65,0.22,2023-11-03T11:31:20,West Robert,52,0,74.34,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
28823,68f24604b498e3d7cc244cd9,28908,5293,811,3,58.08,0.01,2024-08-17T23:08:40,West Jameshaven,55,2,15.85,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
28824,68f24604b498e3d7cc244cda,28909,1079,632,3,436.59,0.23,2023-09-06T18:01:42,Williamsfurt,62,2,65.21,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
28825,68f24604b498e3d7cc244ce3,28918,8235,644,3,791.11,0.17,2024-02-24T22:58:32,Port Jamesfort,27,2,70.13,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
28826,68f24604b498e3d7cc244d10,28963,9995,625,3,325.56,0.16,2023-12-27T20:06:06,Pamelaborough,23,1,16.18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
28827,68f24604b498e3d7cc244d29,28988,6432,113,3,938.49,0.06,2023-11-22T13:56:17,New William,20,0,8.59,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28828,68f24604b498e3d7cc244b42,28501,5431,302,4,495.99,0.16,2024-06-23T03:05:45,Stokeston,62,0,69.08,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
28829,68f24604b498e3d7cc244b6f,28546,9571,626,2,622.77,0.17,2023-12-03T18:46:48,West Jamesside,35,0,76.83,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
28830,68f24604b498e3d7cc244b70,28547,4763,219,4,269.3,0.22,2024-04-11T06:09:14,Litown,63,1,26.36,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
28831,68f24604b498e3d7cc244b76,28553,3580,642,2,243.14,0.1,2024-05-21T00:30:05,Kennethberg,64,2,4.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
28832,68f24604b498e3d7cc244b91,28580,5935,307,4,766.15,0.15,2024-07-03T14:57:25,Welchville,32,0,2.92,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
28833,68f24604b498e3d7cc244b93,28582,8459,659,1,705.61,0.2,2023-09-26T13:39:20,Port Emily,54,1,45.43,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
28834,68f24604b498e3d7cc244ba7,28602,9608,984,2,125.78,0.3,2023-09-13T08:28:58,East Megan,66,0,77.54,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
28835,68f24604b498e3d7cc244bb3,28614,7298,155,4,146.91,0.24,2024-05-03T07:57:46,North Angela,36,0,12.81,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
28836,68f24604b498e3d7cc244bc6,28633,3701,544,1,458.39,0.04,2023-10-12T05:25:06,Josephfort,37,1,13.75,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
28837,68f24604b498e3d7cc244bdd,28656,5808,897,4,928.11,0.29,2024-01-13T17:15:17,Tonyabury,45,2,83.49,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
28838,68f24604b498e3d7cc244bde,28657,4079,373,1,574.91,0.29,2024-03-26T13:07:05,West Julia,25,1,98.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
28839,68f24604b498e3d7cc244c06,28697,2709,578,2,620.37,0.09,2024-08-30T04:14:32,Rayburgh,55,2,60.54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
28840,68f24604b498e3d7cc244c15,28712,3363,167,4,372.95,0.12,2024-04-16T00:14:31,Allenmouth,48,1,9.12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
28841,68f24604b498e3d7cc244c28,28731,6760,950,2,196.27,0.2,2023-12-04T05:40:32,New Staceychester,69,2,76.34,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
28842,68f24604b498e3d7cc244c3e,28753,6363,502,1,516.49,0.01,2023-10-09T09:23:05,Port Maria,63,0,44.15,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
28843,68f24604b498e3d7cc244c40,28755,1779,276,3,903.01,0.27,2024-03-16T07:58:56,Lake Barry,36,0,91.26,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
28844,68f24604b498e3d7cc244c59,28780,8475,947,2,303.33,0.02,2024-03-08T01:40:58,South Stevenstad,55,0,98.46,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
28845,68f24604b498e3d7cc244c6f,28802,2889,291,1,352.97,0.22,2024-02-08T18:48:43,South Blakeland,66,2,73.42,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
28846,68f24604b498e3d7cc244c70,28803,8676,543,4,278.41,0.13,2024-02-22T10:01:31,East Denise,52,0,92.41,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28847,68f24604b498e3d7cc244c84,28823,1986,588,1,795.97,0.2,2024-06-02T16:58:51,Port April,29,0,75.42,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
28848,68f24604b498e3d7cc244c8d,28832,9429,876,1,673.72,0.23,2023-12-26T07:39:51,North Samuel,55,2,20.06,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28849,68f24604b498e3d7cc244c8e,28833,8906,656,3,177.87,0.21,2024-01-03T08:37:17,East Teresaland,46,0,48.14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
28850,68f24604b498e3d7cc244c94,28839,8581,671,2,639.14,0.09,2023-11-09T05:48:35,Tinaview,47,2,64.2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28851,68f24604b498e3d7cc244c9a,28845,6882,759,2,506.47,0.06,2024-07-07T19:31:47,Granthaven,22,2,91.11,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
28852,68f24604b498e3d7cc244c9f,28850,8213,569,1,893.96,0.26,2024-01-05T03:44:47,Doughertyborough,42,2,63.89,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
28853,68f24604b498e3d7cc244cb2,28869,6956,399,3,365.06,0.12,2023-11-10T16:30:52,Michaelfurt,34,0,9.01,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
28854,68f24604b498e3d7cc244cc9,28892,4337,610,1,916.22,0.23,2023-09-26T02:29:48,Oneillland,23,1,77.31,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
28855,68f24604b498e3d7cc244cd5,28904,6096,118,2,560.68,0.18,2023-12-13T19:00:32,Porterhaven,55,0,11.71,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
28856,68f24604b498e3d7cc244cf9,28940,6334,283,2,922.99,0.23,2024-08-30T13:56:06,Carterville,21,1,6.01,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
28857,68f24604b498e3d7cc244cfb,28942,4256,522,3,186.94,0.03,2024-04-15T21:59:58,Carsonport,42,0,6.56,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
28858,68f24604b498e3d7cc244d01,28948,8741,211,4,772.0,0.12,2024-08-27T11:19:03,Lake Tiffanyfort,56,0,18.59,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
28859,68f24604b498e3d7cc244d06,28953,2203,408,3,622.07,0.21,2024-04-01T21:44:29,Davishaven,41,1,43.64,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
28860,68f24604b498e3d7cc244d25,28984,3469,447,4,669.76,0.16,2023-09-22T20:08:20,Mistyton,66,0,15.54,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
28861,68f24604b498e3d7cc244d2b,28990,5330,700,3,733.51,0.1,2023-09-05T11:54:13,Laurenmouth,28,2,38.44,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
28862,68f24604b498e3d7cc244d30,28995,8001,602,1,789.9,0.13,2024-01-17T18:54:10,South Jenniferview,37,0,70.93,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
28863,68f24604b498e3d7cc244b47,28506,4083,891,4,502.27,0.07,2024-01-01T02:09:07,New Maureenshire,59,1,25.11,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
28864,68f24604b498e3d7cc244b4c,28511,5876,187,4,146.95,0.07,2023-12-25T09:33:53,Lake Donald,22,2,38.15,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
28865,68f24604b498e3d7cc244b87,28570,6292,966,2,574.4,0.21,2024-03-26T17:17:44,Lake John,18,1,95.47,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
28866,68f24604b498e3d7cc244ba5,28600,7510,935,4,615.07,0.11,2024-04-21T21:31:23,South Vickie,53,0,9.77,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
28867,68f24604b498e3d7cc244bb9,28620,1076,720,3,358.37,0.15,2023-10-22T04:06:51,Lake Austinstad,56,2,33.39,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
28868,68f24604b498e3d7cc244bc1,28628,6773,559,3,885.87,0.22,2024-08-04T20:47:03,Carolyntown,26,1,8.68,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
28869,68f24604b498e3d7cc244bce,28641,4475,234,2,721.44,0.16,2024-04-28T23:30:53,Herrerahaven,60,1,51.25,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
28870,68f24604b498e3d7cc244bd1,28644,1164,448,2,270.3,0.02,2024-05-20T16:02:38,Lake Kimberly,58,2,69.5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
28871,68f24604b498e3d7cc244be0,28659,9327,709,2,314.89,0.06,2023-10-07T18:16:18,East Danielle,51,2,62.76,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
28872,68f24604b498e3d7cc244be6,28665,2189,146,3,161.44,0.09,2023-12-09T04:28:14,Krausechester,19,0,98.01,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
28873,68f24604b498e3d7cc244beb,28670,5380,400,3,405.17,0.05,2024-06-27T09:12:47,Lestad,60,1,2.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28874,68f24604b498e3d7cc244bf4,28679,4226,973,1,107.85,0.25,2024-01-04T12:40:19,Port Jeremy,41,2,13.69,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
28875,68f24604b498e3d7cc244bfd,28688,1497,531,2,765.05,0.11,2023-12-13T14:59:31,Daltonland,27,2,61.56,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
28876,68f24604b498e3d7cc244bff,28690,8578,912,1,119.18,0.29,2024-03-17T18:48:24,North Michael,48,0,2.6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
28877,68f24604b498e3d7cc244c00,28691,5879,528,3,16.6,0.09,2024-01-15T05:34:29,Zacharyberg,47,0,56.24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
28878,68f24604b498e3d7cc244c03,28694,8714,909,4,921.51,0.29,2023-10-07T07:15:54,North Carolineville,62,0,37.62,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28879,68f24604b498e3d7cc244c08,28699,2918,831,4,238.48,0.09,2024-03-17T10:10:36,North Kelly,20,2,74.75,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
28880,68f24604b498e3d7cc244c09,28700,9166,279,3,846.75,0.16,2023-11-15T05:08:56,Port Josephshire,20,0,72.87,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
28881,68f24604b498e3d7cc244c0b,28702,7099,419,4,457.42,0.1,2024-08-27T03:06:59,New Philliphaven,56,1,80.59,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
28882,68f24604b498e3d7cc244c1f,28722,5302,738,1,518.74,0.04,2024-04-04T22:51:44,Port Jamesstad,44,2,63.29,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
28883,68f24604b498e3d7cc244c25,28728,1082,885,4,587.23,0.2,2024-03-19T06:29:22,East Christine,69,1,8.63,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
28884,68f24604b498e3d7cc244c26,28729,6696,713,3,317.35,0.03,2024-06-29T19:32:41,Blackton,28,0,0.67,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
28885,68f24604b498e3d7cc244c46,28761,5955,523,3,797.71,0.14,2024-07-22T01:14:41,Greenfort,43,0,31.69,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
28886,68f24604b498e3d7cc244c49,28764,4390,680,2,25.29,0.2,2024-01-30T17:29:36,New Teresachester,24,2,22.06,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
28887,68f24604b498e3d7cc244c4c,28767,4796,567,1,893.26,0.19,2024-08-08T01:20:26,Lake Garrett,46,0,43.41,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
28888,68f24604b498e3d7cc244c53,28774,5021,985,2,470.37,0.07,2024-01-20T20:19:47,North Kimberlyfurt,21,0,74.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
28889,68f24604b498e3d7cc244c62,28789,5473,501,3,260.41,0.03,2024-05-20T23:55:25,South Carlos,22,1,38.51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
28890,68f24604b498e3d7cc244c63,28790,9552,702,4,532.75,0.24,2024-03-08T09:50:00,East Jason,69,1,57.47,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
28891,68f24604b498e3d7cc244c73,28806,6535,283,3,964.24,0.15,2023-11-13T17:58:39,South David,30,0,49.75,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
28892,68f24604b498e3d7cc244c88,28827,3256,683,4,328.41,0.01,2024-08-01T00:44:08,East Maryside,23,0,19.95,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
28893,68f24604b498e3d7cc244ca7,28858,1554,605,1,891.47,0.11,2024-07-28T15:02:37,Rowemouth,46,1,15.93,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
28894,68f24604b498e3d7cc244cc7,28890,8007,150,3,481.36,0.28,2023-10-27T11:25:38,West Daniel,22,0,43.08,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
